state_pcode,state_name,lga_pcode,lga_name,ward_pcode,ward_name,estimate_hh_Ward,estimate_Ind_Ward,location_type,Location name,SSID,Year,state_orig,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002203,FUFORE,254,1865,Camp,FUFORE CAMP,AD_S019,,BORNO,BAMA,,,,,,,,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002207,PARIYA,221,1813,Camp,DAWARE CAMP,AD_S006,,BORNO,GWOZA,,,,,,,,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004402,DAMARE,286,1864,Camp,NYSC CAMP DAMARE,AD_S001,,BORNO,GWOZA,,,,,,,,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004408,MODIRE/ VINIKILANG,13,34,Camp,EYN CHURCH,AD_S005,,ADAMAWA,MICHIKA,,,,,,,,,
NGA002,ADAMAWA,NGA002015,MUBI SOUTH,NGA002015504,GUDE,15,61,Camp,GUDE CAMP,AD_S021,,BORNO,DAMBOA,,,,,,,,,
NGA002,ADAMAWA,NGA002020,YOLA NORTH,NGA002020004,GWADABAWA,27,120,Camp,LABOUR HOUSE,AD_S022,,ADAMAWA,MICHIKA,,,,,,,,,
NGA002,ADAMAWA,NGA002020,YOLA NORTH,NGA002020008,LUGGERE,63,604,Camp,ST-THERESA CATHEDRAL,AD_S008,,ADAMAWA,MICHIKA,,,,,,,,,
NGA002,ADAMAWA,NGA002021,YOLA SOUTH,NGA002021104,NAMTARI,54,247,Camp,DEEPER LIFE CAMP,AD_S002,,ADAMAWA,MADAGALI,,,,,,,,,
NGA002,ADAMAWA,NGA002021,YOLA SOUTH,NGA002021104,NAMTARI,227,1378,Camp,MALKOHI CAMP,AD_S003,,ADAMAWA,MADAGALI,,,,,,,,,
NGA002,ADAMAWA,NGA002021,YOLA SOUTH,NGA002021104,NAMTARI,215,855,Camp,MALKOHI VILLAGE,AD_S004,,BORNO,GWOZA,,,,,,,,,
NGA005,BAUCHI,NGA005017,TAFAWA BALEWA,NGA005017702,"KARDAM ""B""",297,1485,Camp,GJSS BOTO,BA_S001,,PLATEAU,MANGU,,,,,,,,,
NGA007,BENUE,NGA007013,MAKURDI,NGA007013301,AGAN,40,439,Camp,TOLL GATE,BN_S001,,BENUE,GUMA,,,,,,,,,
NGA008,BORNO,NGA008002,ASKIRA / UBA,NGA008002210,UBA,338,2316,Camp,GSS UBA,BO_S023,,BORNO,GWOZA,,,,,,,,,
NGA008,BORNO,NGA008005,BIU,NGA008005506,KENKEN,649,4016,Camp,GSSS BIU,BO_S015,,YOBE,GUJBA,,,,,,,,,
NGA008,BORNO,NGA008013,JERE,NGA008013302,BALE GALTIMARI,19,127,Camp,FORI PRIMARY SCHOOL,BO_S001,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008013,JERE,NGA008013302,BALE GALTIMARI,70,460,Camp,BELE GALTIMARI PRIMARY SCHOOL,BO_S004,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008013,JERE,NGA008013304,DUSUMAN,1294,7673,Camp,FARM CENTER,BO_S018,,BORNO,MAFA,,,,,,,,,
NGA008,BORNO,NGA008013,JERE,NGA008013307,MASHAMARI,758,5686,Camp,SHEHU SANDA KYARIMI PRI SCHOOL,BO_S002,,BORNO,DIKWA,,,,,,,,,
NGA008,BORNO,NGA008013,JERE,NGA008013307,MASHAMARI,459,2042,Camp,GONI-KACHALLARI PRIMARY SCHOOL,BO_S020,,BORNO,MAFA,,,,,,,,,
NGA008,BORNO,NGA008016,KONDUGA,NGA008016602,DALORI / WANORI,2439,18294,Camp,FEDERAL TRAINING CENTER DALORI,BO_S016,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008016,KONDUGA,NGA008016602,DALORI / WANORI,537,4025,Camp,250 HOUSING ESTATE,BO_S021,,BORNO,KONDUGA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021101,BOLORI  I,1277,9597,Camp,TEACHERS VILLAGE,BO_S014,,BORNO,NGALA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021101,BOLORI  I,1439,10790,Camp,"400 HOUSING ESTATE,GUBIO ",BO_S017,,BORNO,NGALA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021101,BOLORI  I,65,483,Camp,GARBA BUZU QUARTERS,BO_S024,,BORNO,MAFA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021101,BOLORI  I,14,103,Camp,SABONGARI BUZU CAMP,BO_SO25,,BORNO,DIKWA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021110,LAMISULA/JABBA MARI,593,4450,Camp,EYN CAN CENTER,BO_S012,,BORNO,GWOZA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021112,MAFONI,328,2427,Camp,MOGOCOLIS(BOCOLIS) CAMP,BO_S013,,BORNO,ABADAM,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,1730,7852,Camp,ARABIC TEACHERS COLLEGE,BO_S005,,BORNO,MARTE,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,813,6100,Camp,WOMEN TEACHERS COLLEGE,BO_S006,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,589,4420,Camp,GOVT GIRLS COLLEGE MAIDUGURI,BO_S007,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,526,3952,Camp,GOVT COLLEGE CAMP,BO_S008,,BORNO,GWOZA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,908,6918,Camp,NYSC CAMP,BO_S009,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,1308,10660,Camp,BAKASI CAMP,BO_S010,,BORNO,MONGUNO,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,668,5017,Camp,"GOVT GIRLS SCHOOL,YERWA ",BO_S011,,BORNO,BAMA,,,,,,,,,
NGA008,BORNO,NGA008021,MAIDUGURI M. C.,NGA008021113,MAISANDARI,41,368,Camp,CAN CATHOLIC SECRETARIAT,BO_S019,,BORNO,GWOZA,,,,,,,,,
NGA015,FCT,NGA015003,GWAGWALADA,NGA015003302, DOBI,7,45,Camp,CAC DOBI,FC_S001,,BORNO,GWOZA,,,,,,,,,
NGA015,FCT,NGA015006,MUNICIPAL,NGA015006602, GARKI,202,936,Camp,KUCHINGORO IDP SITE,FC_S002,,BORNO,GWOZA,,,,,,,,,
NGA015,FCT,NGA015006,MUNICIPAL,NGA015006602, GARKI,215,1539,Camp,DURUMI IDP SITE,FC_S007,,BORNO,GWOZA,,,,,,,,,
NGA015,FCT,NGA015006,MUNICIPAL,NGA015006609, KARSHI,748,4602,Camp,WASA,FC_S005,,BORNO,GWOZA,,,,,,,,,
NGA019,KADUNA,NGA019011,KAGARKO,NGA019011106,IDDAH,101,580,Camp,TAFA CAMP IDDAH,KD_S001,,PLATEAU,SHENDAM,,,,,,,,,
NGA019,KADUNA,NGA019011,KAGARKO,NGA019011104,JERE NORTH,36,321,Camp,UNGWAN RIMI CAMP,KD_S002,,KADUNA,ZANGON KATAF,,,,,,,,,
NGA019,KADUNA,NGA019011,KAGARKO,NGA019011105,JERE SOUTH,47,403,Camp,SECONDARY SCHOOL JERE,KD_S003,,YOBE,GUJBA,,,,,,,,,
NGA019,KADUNA,NGA019011,KAGARKO,NGA019011101,KAGARKO NORTH,36,286,Camp,DAN MORI CAMP,KD_S004,,KADUNA,JABA,,,,,,,,,
NGA019,KADUNA,NGA019011,KAGARKO,NGA019011102,KAGARKO SOUTH,61,472,Camp,KAGARKO SOUTH CAMP,KD_S005,,KADUNA,JABA,,,,,,,,,
NGA020,KANO,NGA020025,KUMBOTSO,NGA020025508,MARIRI,1,100,Camp,MARIRI BOARDING SCHOOL,KN_S001,,BORNO,GWOZA,,,,,,,,,
NGA026,NASARAWA,NGA026004,KARU,NGA026004408,GURKU/KABUSU,21,105,Camp,INTERFAITH 2,NW_S005,,BORNO,GWOZA,,,,,,,,,
NGA026,NASARAWA,NGA026004,KARU,NGA026004408,GURKU/KABUSU,215,1163,Camp,KUGBARU,NW_S006,,BORNO,GWOZA,,,,,,,,,
NGA026,NASARAWA,NGA026004,KARU,NGA026004408,GURKU/KABUSU,142,845,Camp,INTERFAITH 1,NW_S007,,BORNO,GWOZA,,,,,,,,,
NGA026,NASARAWA,NGA026004,KARU,NGA026004411,KARU,68,340,Camp,ADO NKASA,NW_S008,,BORNO,GWOZA,,,,,,,,,
NGA026,NASARAWA,NGA026008,LAFIA,NGA026008811,SHABU/KWANDERE,75,303,Camp,SHINGE CAMP,NW_S001,,PLATEAU,SHENDAM,,,,,,,,,
NGA026,NASARAWA,NGA026008,LAFIA,NGA026008811,SHABU/KWANDERE,54,270,Camp,ALMAJIRI CAMP,NW_S002,,TARABA,WUKARI,,,,,,,,,
NGA032,PLATEAU,NGA032005,JOS NORTH,NGA032005504,GANGARE,1,282,Camp,HOUSE OF RECAB,PL_S001,,BORNO,GWOZA,,,,,,,,,
NGA032,PLATEAU,NGA032006,JOS SOUTH,NGA032006601,BUKURU,94,466,Camp,STEFANOS IDP CAMP,PL_S002,,BORNO,GWOZA,,,,,,,,,
NGA032,PLATEAU,NGA032006,JOS SOUTH,NGA032006605,GYEL 'B',60,180,Camp,LCA BUKURU,PL_S003,,BORNO,GWOZA,,,,,,,,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015507,RIYOM,222,994,Camp,KWALLAK LOCK UP SHOP,PL_S004,,PLATEAU,RIYOM,,,,,,,,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015507,RIYOM,8,73,Camp,COMMUNITY HALL,PL_S005,,PLATEAU,RIYOM,,,,,,,,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015507,RIYOM,79,439,Camp,CENTRAL PRIMARY SCHOOL,PL_S006,,PLATEAU,RIYOM,,,,,,,,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015507,RIYOM,670,3080,Camp,EKAN PRIMARY SCHOOL,PL_S007,,PLATEAU,RIYOM,,,,,,,,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015509,SOPP,453,2184,Camp,SOPP PRIMARY SCH,PL_S011,,PLATEAU,RIYOM,,,,,,,,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017702,DANBIRAM,41,288,Camp,UNGWAN GALADIMA,PL_S009,,PLATEAU,WASE,,,,,,,,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017707,KUYAMBANA,24,191,Camp,GSS WASE,PL_S010,,PLATEAU,WASE,,,,,,,,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017710,SALUWE,20,110,Camp,JANKWANO CAMP,PL_S008,,PLATEAU,WASE,,,,,,,,,
NGA035,TARABA,NGA035002,BALI,NGA035002202,BALI  A,52,242,Camp,CATHOLIC CHURCH,TR_S012,,TARABA,BALI,,,,,,,,,
NGA035,TARABA,NGA035002,BALI,NGA035002202,BALI  A,215,728,Camp,NKST CHURCH,TR_S014,,TARABA,BALI,,,,,,,,,
NGA035,TARABA,NGA035002,BALI,NGA035002203,BALI B,23,85,Camp,LG COUNCIL HALL,TR_S017,,TARABA,BALI,,,,,,,,,
NGA035,TARABA,NGA035003,DONGA,NGA035003301,AKATE,43,213,Camp,AKATE PRIMARY SCHOOL,TR_S010,,TARABA,DONGA,,,,,,,,,
NGA035,TARABA,NGA035003,DONGA,NGA035003302,ASIBITI,43,172,Camp,DOZUMGA PRIMARY SCHOOL,TR_S011,,TARABA,DONGA,,,,,,,,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005503,MUTUM BIYU I,41,262,Camp,LG QTRS,TR_S005,,TARABA,WUKARI,,,,,,,,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007704,KONA,114,553,Camp,MURTAI CAMP,TR_S003,,BORNO,GWOZA,,,,,,,,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007704,KONA,96,483,Camp,GULLUM CLINIC,TR_S018,,BORNO,GWOZA,,,,,,,,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014402,AVYI,36,177,Camp,EBENEZER PRIMARY SCHOOL,TR_S006,,TARABA,GASSOL,,,,,,,,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014403,BANTAJE,103,811,Camp,BANTAJE SECONDARY SCHOOL,TR_S016,,TARABA,WUKARI,,,,,,,,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014405,HOSPITAL,192,1052,Camp,FAMILY SUPPORT,TR_S019,,TARABA,WUKARI,,,,,,,,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014408,PUJE,83,584,Camp,EAST PRIMARY SCHOOL,TR_S009,,TARABA,WUKARI,,,,,,,,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003306,KUKARETA/WARSALA,1592,4524,Camp,KUKARETA CAMP,YB_S003,,YOBE,GUJBA,,,,,,,,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003307,MAISANDARI/WAZIRI IBRAHIM ESTATE,488,622,Camp,MOH'D GOMBE,YB_S004,,YOBE,GUJBA,,,,,,,,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003307,MAISANDARI/WAZIRI IBRAHIM ESTATE,914,2391,Camp,KASAISA CAMP,YB_S005,,BORNO,KAGA,,,,,,,,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003307,MAISANDARI/WAZIRI IBRAHIM ESTATE,424,629,Camp,HURI VILLAGE CAMP,YB_S006,,YOBE,GUJBA,,,,,,,,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001101,BILLE,11,66,Host Community,,,2014,ADAMAWA,MADAGALI,1,11,66,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001102,BORRONG,35,210,Host Community,,,2014,ADAMAWA,MADAGALI,1,35,210,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001103,DEMSA,47,282,Host Community,,,2014,ADAMAWA,MADAGALI,1,47,282,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001104,DILLI,18,108,Host Community,,,2014,ADAMAWA,MICHIKA,1,18,108,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001105,DONG,14,84,Host Community,,,2014,ADAMAWA,MADAGALI,1,14,84,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001106,DWAM,40,240,Host Community,,,2014,ADAMAWA,MADAGALI,1,40,240,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001108,KPASHAM,13,78,Host Community,,,2014,ADAMAWA,MADAGALI,1,13,78,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001109,MBULA KULI,10,60,Host Community,,,2014,ADAMAWA,MADAGALI,1,10,60,2,,,2,,
NGA002,ADAMAWA,NGA002001,DEMSA,NGA002001110,NASSARAWO DEMSA,15,90,Host Community,,,2014,ADAMAWA,MADAGALI,1,15,90,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002201,BETI,18,154,Host Community,,,2014,BORNO,ASKIRA / UBA,1,18,154,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002202,FARANG,27,231,Host Community,,,2014,BORNO,ASKIRA / UBA,1,27,231,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002203,FUFORE,115,1285,Host Community,,,2014,ADAMAWA,MADAGALI,1,369,3150,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002204,GURIN,41,455,Host Community,,,2014,ADAMAWA,MADAGALI,1,41,455,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002207,PARIYA,74,635,Host Community,,,2014,BORNO,GWOZA,1,295,2448,2,,,2,,
NGA002,ADAMAWA,NGA002002,FUFORE,NGA002002208,RIBADU,144,1230,Host Community,,,2014,ADAMAWA,MADAGALI,1,144,1230,2,,,2,,
NGA002,ADAMAWA,NGA002003,GANYE,NGA002003302,GAMU,9,72,Host Community,,,2014,ADAMAWA,MUBI NORTH,1,9,72,2,,,2,,
NGA002,ADAMAWA,NGA002003,GANYE,NGA002003303,GANYE I,51,391,Host Community,,,2014,ADAMAWA,MADAGALI,1,51,391,2,,,2,,
NGA002,ADAMAWA,NGA002003,GANYE,NGA002003304,GANYE II,28,197,Host Community,,,2014,ADAMAWA,MICHIKA,1,28,197,2,,,2,,
NGA002,ADAMAWA,NGA002003,GANYE,NGA002003307,SANGASUMI,15,135,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,15,135,2,,,2,,
NGA002,ADAMAWA,NGA002003,GANYE,NGA002003308,SUGU,13,117,Host Community,,,2014,BORNO,GWOZA,1,13,117,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004401,DAKRI,25,124,Host Community,,,2014,ADAMAWA,MADAGALI,1,25,124,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004402,DAMARE,175,1158,Host Community,,,2014,ADAMAWA,MICHIKA,1,461,3022,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004405,GERENG,57,302,Host Community,,,2014,ADAMAWA,HONG,1,57,302,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004404,GIREI  II,115,687,Host Community,,,2014,ADAMAWA,MADAGALI,1,115,687,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004403,GIREI I,392,2610,Host Community,,,2014,ADAMAWA,MADAGALI,1,392,2610,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004406,JERA BAKARI,62,386,Host Community,,,2014,BORNO,GWOZA,1,62,386,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004408,MODIRE/ VINIKILANG,257,1727,Host Community,,,2014,BORNO,GWOZA,1,270,1761,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004409,TAMBO,47,243,Host Community,,,2014,ADAMAWA,HONG,1,47,243,2,,,2,,
NGA002,ADAMAWA,NGA002004,GIREI,NGA002004410,WURO DOLE,38,196,Host Community,,,2014,ADAMAWA,MICHIKA,1,38,196,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005501,BOGA/ DINGAI,17,191,Host Community,,,2014,ADAMAWA,MICHIKA,1,17,191,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005502,DUWA,12,135,Host Community,,,2014,ADAMAWA,MICHIKA,1,12,135,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005503,GA'ANDA,11,123,Host Community,,,2014,ADAMAWA,MICHIKA,1,11,123,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005504,GABUN,18,202,Host Community,,,2014,ADAMAWA,MADAGALI,1,18,202,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005507,GARKIDA,22,247,Host Community,,,2014,ADAMAWA,HONG,1,22,247,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005505,GOMBI NORTH,24,269,Host Community,,,2012,BORNO,GWOZA,1,24,269,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005506,GOMBI SOUTH,23,258,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,23,258,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005508,GUYAKU,20,224,Host Community,,,2012,ADAMAWA,MADAGALI,1,20,224,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005509,TAWA,16,179,Host Community,,,2014,ADAMAWA,MADAGALI,1,16,179,2,,,2,,
NGA002,ADAMAWA,NGA002005,GOMBI,NGA002005510,YANG,18,202,Host Community,,,2014,ADAMAWA,MICHIKA,1,18,202,2,,,2,,
NGA002,ADAMAWA,NGA002006,GUYUK,NGA002006601,BANJIRAM,5,33,Host Community,,,2014,ADAMAWA,MADAGALI,1,5,33,2,,,2,,
NGA002,ADAMAWA,NGA002006,GUYUK,NGA002006607,GUYUK,31,215,Host Community,,,2014,ADAMAWA,MADAGALI,1,31,215,2,,,2,,
NGA002,ADAMAWA,NGA002006,GUYUK,NGA002006609,LOKORO,8,52,Host Community,,,2014,ADAMAWA,MADAGALI,1,8,52,2,,,2,,
NGA002,ADAMAWA,NGA002006,GUYUK,NGA002006610,PUROKAYO,14,103,Host Community,,,2014,ADAMAWA,MADAGALI,1,14,103,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007701,BANGSHIKA,13,92,Host Community,,,2015,ADAMAWA,HONG,1,13,92,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007702,DAKSIRI,34,242,Host Community,,,2015,ADAMAWA,HONG,1,34,242,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007703,GARAHA,25,167,Host Community,,,2015,ADAMAWA,HONG,1,25,167,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007704,GAYA,17,121,Host Community,,,2015,ADAMAWA,HONG,1,17,121,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007705,HILDI,16,109,Host Community,,,2015,ADAMAWA,HONG,1,16,109,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007706,HONG,19,131,Host Community,,,2015,ADAMAWA,HONG,1,19,131,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007707,HUSHERE ZUM,9,61,Host Community,,,2015,ADAMAWA,HONG,1,9,61,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007708,KWARHI,18,127,Host Community,,,2015,ADAMAWA,HONG,1,18,127,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007709,MAYO LOPE,16,114,Host Community,,,2015,ADAMAWA,HONG,1,16,114,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007710,SHANGUI,19,136,Host Community,,,2015,ADAMAWA,HONG,1,19,136,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007711,THILBANG,20,139,Host Community,,,2015,ADAMAWA,HONG,1,20,139,2,,,2,,
NGA002,ADAMAWA,NGA002007,HONG,NGA002007712,UBA,18,123,Host Community,,,2015,ADAMAWA,HONG,1,18,123,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008802,JADA I,48,288,Host Community,,,2014,ADAMAWA,MICHIKA,1,48,288,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008803,JADA II,54,328,Host Community,,,2014,ADAMAWA,MICHIKA,1,54,328,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008804,KOMA I,10,73,Host Community,,,2014,ADAMAWA,MICHIKA,1,10,73,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008805,KOMA II,18,130,Host Community,,,2014,ADAMAWA,MICHIKA,1,18,130,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008808,MAYOKALAYE,2,10,Host Community,,,2014,ADAMAWA,MICHIKA,1,2,10,2,,,2,,
NGA002,ADAMAWA,NGA002008,JADA,NGA002008809,MBULO,3,15,Host Community,,,2014,ADAMAWA,MICHIKA,1,3,15,2,,,2,,
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009901,DUBWANGUN,38,324,Host Community,,,2014,ADAMAWA,LAMURDE,2,,,2,,,1,38,324
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009902,GYAWANA,59,415,Host Community,,,2014,ADAMAWA,LAMURDE,1,20,89,2,,,1,39,326
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009903,LAFIYA,47,350,Host Community,,,2014,BORNO,DAMBOA,1,47,350,2,,,2,,
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009904,LAMURDE,77,766,Host Community,,,2014,ADAMAWA,LAMURDE,1,34,189,2,,,1,43,577
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009905,NGBAKOWO,112,839,Host Community,,,2014,ADAMAWA,LAMURDE,2,,,2,,,1,112,839
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009907,OPALO,97,632,Host Community,,,2014,ADAMAWA,LAMURDE,2,,,2,,,1,97,632
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009908,RIGANGE,45,352,Host Community,,,2014,ADAMAWA,LAMURDE,2,,,2,,,1,45,352
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009909,SUWA,14,91,Host Community,,,2015,ADAMAWA,LAMURDE,2,,,2,,,1,14,91
NGA002,ADAMAWA,NGA002009,LAMURDE,NGA002009910,WADUKU,30,274,Host Community,,,2014,ADAMAWA,LAMURDE,2,,,2,,,1,30,274
NGA002,ADAMAWA,NGA002010,MADAGALI,NGA002010001,BABEL,276,1656,Host Community,,,2015,ADAMAWA,MADAGALI,1,276,1656,2,,,2,,
NGA002,ADAMAWA,NGA002010,MADAGALI,NGA002010003,GULAK,500,3002,Host Community,,,2015,ADAMAWA,MADAGALI,1,500,3002,2,,,2,,
NGA002,ADAMAWA,NGA002010,MADAGALI,NGA002010006,MADAGALI,524,3144,Host Community,,,2015,ADAMAWA,MADAGALI,1,524,3144,2,,,2,,
NGA002,ADAMAWA,NGA002010,MADAGALI,NGA002010008,SHELMI / SUKUR/ VAPURA,498,2490,Host Community,,,2015,ADAMAWA,MADAGALI,1,498,2490,2,,,2,,
NGA002,ADAMAWA,NGA002010,MADAGALI,NGA002010010,WULA,272,2128,Host Community,,,2015,ADAMAWA,MADAGALI,1,272,2128,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011101,BELEL,61,735,Host Community,,,2014,BORNO,GWOZA,1,61,735,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011102,HUMBUTUDI,83,1320,Host Community,,,2014,ADAMAWA,MADAGALI,1,83,1320,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011103,KONKOL,127,1310,Host Community,,,2014,BORNO,GWOZA,1,127,1310,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011104,MAIHA GARI,103,1080,Host Community,,,2014,BORNO,GWOZA,1,103,1080,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011105,MANJEKIN,103,1000,Host Community,,,2014,ADAMAWA,MICHIKA,1,103,1000,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011106,MAYONGULI,184,2225,Host Community,,,2014,BORNO,DAMBOA,1,184,2225,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011107,PAKKA,49,525,Host Community,,,2014,ADAMAWA,MADAGALI,1,49,525,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011108,SORAU 'A',82,1952,Host Community,,,2014,ADAMAWA,MADAGALI,1,82,1952,2,,,2,,
NGA002,ADAMAWA,NGA002011,MAIHA,NGA002011109,SORAU 'B',93,1005,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,93,1005,2,,,2,,
